Product ID,Product Name,Category,MRP (Maximum Retail Price),Selling Price,Discount Offered (%),Units Sold,Profit Margin (%),Region,Season,Customer Segment,Return Rate (%),Date of Sale
PROD06836,Numquam Phone,Electronics,32679.74,21043.78,35.61,15,15.48,West,Festive,Low Income,0.74,2024-06-29
PROD06837,Nesciunt Shirt,Apparel,37355.0,29722.11,20.43,19,8.8,Karnataka,Non-Festive,High Income,10.0,2024-05-09
PROD06838,Eligendi Mixer,Apparel,17935.62,9964.3,44.44,19,26.18,Central,Non-Festive,Mid Income,14.03,2025-02-27
PROD06839,Quam Phone,Electronics,8576.43,8367.88,2.43,26,19.74,West,Non-Festive,High Income,5.79,2024-11-20
PROD06840,Porro Rice,Electronics,32928.08,27864.72,15.38,16,17.13,North,Festive,Low Income,11.58,2024-10-07
PROD06841,Quod Mixer,Electronics,45962.43,41208.73,10.34,25,24.8,West Bengal,Non-Festive,High Income,11.28,2024-05-05
PROD06842,Est Oil,Apparel,49096.86,31964.35,34.9,23,19.35,Tamil Nadu,Non-Festive,High Income,11.82,2024-05-24
PROD06843,Perferendis Shoes,Grocery,22557.35,20248.97,10.23,20,6.63,West Bengal,Festive,High Income,5.99,2024-11-21
PROD06844,Nemo Oil,Electronics,27031.37,17533.56,35.14,13,11.45,Tamil Nadu,Non-Festive,Mid Income,9.67,2025-02-03
PROD06845,Odit Phone,Electronics,15629.63,9404.68,39.83,23,19.34,Delhi,Festive,High Income,1.26,2024-05-05
PROD06846,Nihil Mixer,Apparel,33658.49,20477.19,39.16,22,7.64,Maharashtra,Non-Festive,High Income,3.51,2024-07-12
PROD06847,Molestiae Jeans,Grocery,38284.52,37747.54,1.4,12,11.25,Karnataka,Non-Festive,Mid Income,4.82,2024-09-30
PROD06848,Voluptas Rice,Apparel,2155.71,1152.75,46.53,21,20.16,Central,Non-Festive,Mid Income,11.92,2025-03-02
PROD06849,Vitae Oil,Apparel,42346.78,27215.51,35.73,20,28.14,East,Festive,Low Income,10.07,2024-05-03
PROD06850,Dicta Snack,Grocery,25738.54,15278.56,40.64,14,23.31,South,Non-Festive,Low Income,6.37,2025-03-17
PROD06851,Odio Jeans,Grocery,29027.77,19655.49,32.29,27,17.69,Karnataka,Festive,High Income,6.01,2025-02-10
PROD06852,Repellendus Laptop,Grocery,10390.68,7641.71,26.46,14,10.3,South,Festive,High Income,6.72,2024-07-24
PROD06853,Error Laptop,Grocery,613.99,416.08,32.23,23,9.81,Karnataka,Non-Festive,High Income,8.11,2024-08-19
PROD06854,Laborum Shirt,Electronics,47614.95,39041.09,18.01,22,24.4,North,Non-Festive,Mid Income,8.25,2025-01-01
PROD06855,Quibusdam Rice,Apparel,46427.18,35799.64,22.89,15,28.16,South,Festive,Mid Income,7.37,2024-09-21
PROD06856,Voluptas Snack,Electronics,38739.57,24939.94,35.62,27,8.01,Karnataka,Non-Festive,Low Income,8.92,2024-06-04
PROD06857,Provident Shirt,Apparel,23732.51,15810.06,33.38,24,21.88,Tamil Nadu,Non-Festive,Low Income,3.46,2024-05-27
PROD06858,Accusamus Laptop,Grocery,15949.29,11216.07,29.68,16,23.2,Central,Festive,Low Income,8.67,2024-08-30
PROD06859,Officia Oil,Electronics,7888.3,7694.19,2.46,18,17.76,Tamil Nadu,Non-Festive,Mid Income,14.69,2024-11-27
PROD06860,Possimus TV,Apparel,4137.93,3542.49,14.39,20,13.28,East,Festive,High Income,5.57,2025-02-06
PROD06861,Exercitationem Jeans,Apparel,22919.52,16003.92,30.17,21,22.71,West Bengal,Non-Festive,Mid Income,1.09,2024-07-02
PROD06862,Odit Oil,Electronics,39633.14,30445.76,23.18,18,16.43,South,Non-Festive,Mid Income,13.03,2025-02-16
PROD06863,Cupiditate Rice,Apparel,36323.52,30183.34,16.9,21,16.46,West,Non-Festive,Low Income,10.5,2025-01-22
PROD06864,Rem Mixer,Electronics,37821.11,24261.77,35.85,19,7.54,South,Festive,High Income,13.55,2024-10-16
PROD06865,Ut Rice,Apparel,6020.64,4855.56,19.35,14,20.74,South,Non-Festive,Low Income,12.89,2024-11-29
PROD06866,Cumque TV,Grocery,43151.18,23551.59,45.42,17,7.28,East,Non-Festive,Low Income,12.34,2025-01-12
PROD06867,Et Laptop,Grocery,40218.22,29526.32,26.58,22,11.98,Maharashtra,Festive,High Income,0.15,2025-04-26
PROD06868,Laboriosam TV,Electronics,4795.03,3635.81,24.18,14,9.5,Delhi,Non-Festive,Mid Income,12.45,2024-10-17
PROD06869,Quis Rice,Apparel,17890.99,14874.61,16.86,28,28.63,West Bengal,Non-Festive,High Income,3.35,2024-11-04
PROD06870,Officiis Mixer,Apparel,18823.69,17560.32,6.71,24,7.01,Tamil Nadu,Festive,Low Income,1.32,2025-04-29
PROD06871,Alias TV,Electronics,36782.07,36605.38,0.48,25,16.56,Central,Non-Festive,Low Income,3.52,2024-11-23
PROD06872,Impedit Laptop,Grocery,43038.12,28472.07,33.84,25,20.32,Maharashtra,Non-Festive,Low Income,12.66,2024-05-20
PROD06873,Id Laptop,Apparel,18848.71,18232.59,3.27,26,16.65,North,Non-Festive,High Income,12.57,2024-08-12
PROD06874,Delectus Jeans,Apparel,6628.86,5551.55,16.25,18,21.55,West,Festive,Mid Income,6.0,2024-07-09
PROD06875,Libero Oil,Apparel,4219.83,2372.31,43.78,31,5.79,North,Festive,High Income,9.26,2024-08-09
PROD06876,Aut Rice,Grocery,31978.22,24334.08,23.9,19,28.18,East,Festive,High Income,10.11,2024-08-09
PROD06877,Fugit Phone,Electronics,24949.11,13929.5,44.17,11,13.87,West,Festive,High Income,9.51,2024-10-01
PROD06878,Tenetur Mixer,Apparel,45112.2,43724.57,3.08,29,15.82,South,Festive,Low Income,8.83,2024-12-09
PROD06879,Fugiat Phone,Grocery,47681.05,27574.25,42.17,12,18.45,East,Non-Festive,Low Income,12.52,2024-07-03
PROD06880,Aspernatur Mixer,Grocery,44913.07,23995.15,46.57,20,21.11,South,Festive,Low Income,5.43,2024-11-08
PROD06881,Fuga Snack,Electronics,3874.12,2104.38,45.68,16,8.14,Tamil Nadu,Non-Festive,High Income,5.18,2025-03-21
PROD06882,Vitae Snack,Electronics,14284.76,11881.21,16.83,25,14.18,Karnataka,Non-Festive,Low Income,5.28,2025-02-18
PROD06883,Ut Jeans,Electronics,12016.49,11445.02,4.76,19,19.9,South,Festive,Mid Income,3.92,2025-03-17
PROD06884,Facilis Jeans,Grocery,3526.29,1912.88,45.75,20,18.2,Tamil Nadu,Non-Festive,High Income,13.78,2024-11-27
PROD06885,Rerum TV,Grocery,45921.8,42308.69,7.87,20,6.29,North,Festive,Mid Income,3.17,2024-05-08
PROD06886,Ipsum Shoes,Electronics,44749.82,32533.08,27.3,16,23.75,Central,Festive,Mid Income,10.73,2025-03-11
PROD06887,Libero Shirt,Apparel,19599.28,15606.37,20.37,17,14.67,East,Festive,Low Income,10.34,2025-04-13
PROD06888,Dignissimos TV,Electronics,47939.63,24980.02,47.89,34,5.49,West,Festive,Mid Income,11.27,2024-06-19
PROD06889,Nihil TV,Apparel,28210.95,22343.91,20.8,15,24.92,East,Non-Festive,Low Income,9.87,2025-04-22
PROD06890,Natus Laptop,Apparel,21758.18,17729.54,18.52,10,5.14,Tamil Nadu,Non-Festive,High Income,0.92,2024-11-02
PROD06891,Eveniet Shirt,Electronics,27527.54,19450.91,29.34,21,10.05,Delhi,Festive,Mid Income,3.29,2025-04-05
PROD06892,Asperiores TV,Electronics,21160.57,15576.82,26.39,21,23.11,Karnataka,Festive,High Income,14.35,2025-03-18
PROD06893,Sint Oil,Apparel,14665.17,11349.9,22.61,27,19.83,Karnataka,Festive,Low Income,3.1,2024-10-29
PROD06894,Dignissimos Phone,Apparel,9137.0,6840.92,25.13,16,18.95,Karnataka,Non-Festive,High Income,5.01,2024-05-01
PROD06895,Tempore Shirt,Apparel,23085.2,21948.86,4.92,19,17.67,South,Festive,Mid Income,14.3,2025-01-22
PROD06896,Aut Shoes,Electronics,26585.76,14158.05,46.75,16,28.95,South,Non-Festive,Low Income,13.9,2025-01-13
PROD06897,Ducimus TV,Electronics,41098.92,35954.18,12.52,24,6.49,Karnataka,Non-Festive,High Income,4.12,2025-01-05
PROD06898,Nemo Phone,Electronics,23721.59,16959.31,28.51,18,16.56,Delhi,Festive,Low Income,8.18,2025-04-25
PROD06899,Repellat Oil,Electronics,41487.64,40751.68,1.77,17,29.22,West Bengal,Non-Festive,Low Income,2.88,2024-09-03
PROD06900,Autem Mixer,Electronics,47737.14,40679.93,14.78,27,11.56,East,Non-Festive,Mid Income,8.42,2024-08-30
PROD06901,Quos Shoes,Electronics,36102.23,23670.39,34.44,20,5.82,North,Non-Festive,High Income,3.06,2024-12-22
PROD06902,Sit Snack,Grocery,6073.75,4684.79,22.87,14,16.89,Maharashtra,Festive,High Income,9.45,2024-05-15
PROD06903,Amet Mixer,Apparel,23117.14,14677.46,36.51,16,24.27,West,Non-Festive,Mid Income,1.67,2024-08-15
PROD06904,Earum Shoes,Apparel,42849.82,39520.13,7.77,29,10.03,North,Non-Festive,Low Income,5.44,2024-10-08
PROD06905,Soluta Oil,Grocery,24632.94,12463.42,49.4,16,11.21,Central,Festive,Mid Income,11.66,2025-02-16
PROD06906,Eveniet TV,Grocery,40555.31,31517.04,22.29,22,9.03,South,Festive,Mid Income,7.47,2024-12-19
PROD06907,Dolorum Rice,Grocery,38817.14,28360.02,26.94,12,13.98,Maharashtra,Non-Festive,Low Income,14.28,2024-08-18
PROD06908,Ab Rice,Apparel,8076.25,7036.1,12.88,19,27.12,Delhi,Festive,Low Income,5.79,2024-07-10
PROD06909,Doloremque TV,Grocery,16541.47,13736.47,16.96,24,10.08,East,Non-Festive,Low Income,13.51,2024-07-14
PROD06910,Perferendis Laptop,Electronics,38219.16,25710.26,32.73,23,11.56,Tamil Nadu,Festive,High Income,11.74,2024-12-09
PROD06911,In Mixer,Apparel,8042.98,6668.73,17.09,16,27.12,East,Festive,High Income,11.35,2024-10-20
PROD06912,Beatae Oil,Electronics,21197.21,13581.6,35.93,22,28.22,Maharashtra,Festive,High Income,7.12,2025-01-21
PROD06913,Reprehenderit Rice,Electronics,6954.08,5960.14,14.29,21,6.34,South,Festive,Mid Income,7.52,2024-08-16
PROD06914,Rem Mixer,Grocery,11861.63,7321.84,38.27,16,18.52,Karnataka,Festive,Low Income,4.57,2024-09-03
PROD06915,Labore Shirt,Apparel,14352.49,9508.79,33.75,15,12.41,West Bengal,Non-Festive,Low Income,13.65,2024-10-29
PROD06916,Doloremque Shoes,Electronics,26560.23,23743.51,10.61,19,9.22,South,Non-Festive,High Income,3.33,2024-08-20
PROD06917,Neque Jeans,Apparel,45604.04,44463.17,2.5,17,17.95,North,Non-Festive,Mid Income,6.03,2025-04-05
PROD06918,Quae Phone,Apparel,19339.33,10344.49,46.51,17,24.47,West Bengal,Non-Festive,Low Income,8.49,2025-01-09
PROD06919,Quidem TV,Apparel,42513.29,37513.93,11.76,25,9.29,Delhi,Non-Festive,Mid Income,3.95,2024-09-16
PROD06920,Illo Phone,Electronics,34789.37,24749.4,28.86,20,13.07,West,Non-Festive,Low Income,4.0,2024-09-25
PROD06921,Accusantium Phone,Electronics,39044.64,33229.85,14.89,28,19.22,South,Festive,Low Income,5.54,2024-08-25
PROD06922,Libero Mixer,Grocery,38134.09,25584.18,32.91,24,27.3,North,Festive,Mid Income,11.97,2024-10-20
PROD06923,Commodi TV,Grocery,15175.69,9854.7,35.06,25,27.27,North,Festive,Mid Income,1.81,2025-04-25
PROD06924,Adipisci Laptop,Grocery,11888.9,11447.19,3.72,22,21.49,South,Festive,Mid Income,9.43,2024-04-30
PROD06925,Aperiam Rice,Electronics,48881.4,47658.91,2.5,20,23.41,Tamil Nadu,Non-Festive,Mid Income,14.57,2025-04-21
PROD06926,Eligendi Laptop,Apparel,36917.59,18629.72,49.54,15,7.73,West Bengal,Non-Festive,Mid Income,9.87,2024-09-13
PROD06927,Animi Jeans,Apparel,18352.34,11304.63,38.4,24,21.94,East,Non-Festive,High Income,6.76,2025-03-09
PROD06928,Labore Snack,Grocery,27763.68,24132.4,13.08,21,13.38,Delhi,Non-Festive,High Income,8.5,2024-05-12
PROD06929,In Rice,Electronics,38816.01,29279.31,24.57,19,22.83,South,Festive,Low Income,1.39,2024-07-19
PROD06930,Fugit Phone,Apparel,2882.83,1501.98,47.9,22,8.2,West,Non-Festive,Mid Income,6.32,2024-11-04
PROD06931,Totam Jeans,Grocery,5041.72,3670.72,27.19,18,19.58,Maharashtra,Non-Festive,High Income,1.85,2024-12-10
PROD06932,Eum Snack,Grocery,1351.47,1068.14,20.96,21,13.98,East,Festive,Mid Income,4.52,2024-06-30
PROD06933,Illum Laptop,Electronics,8286.94,8131.24,1.88,24,15.69,East,Festive,Low Income,5.51,2024-11-24
PROD06934,Saepe Snack,Grocery,6055.79,4285.13,29.24,12,7.72,West,Non-Festive,Low Income,12.41,2024-07-09
PROD06935,Odio Rice,Electronics,23206.34,12976.35,44.08,21,22.25,Karnataka,Festive,Low Income,6.94,2024-07-13
PROD06936,Earum TV,Electronics,14431.25,10514.52,27.14,20,23.64,North,Festive,Mid Income,4.1,2024-12-23
PROD06937,Nihil Mixer,Electronics,2374.92,1446.59,39.09,18,8.36,South,Non-Festive,Mid Income,9.51,2024-10-30
PROD06938,Tempore Oil,Apparel,22527.25,12547.93,44.3,19,17.59,West,Non-Festive,High Income,10.18,2024-12-10
PROD06939,Natus Shoes,Electronics,28970.98,23070.78,20.37,20,24.68,Tamil Nadu,Non-Festive,Low Income,5.5,2024-05-12
PROD06940,Voluptatem Shirt,Electronics,18574.49,14752.02,20.58,26,10.58,North,Non-Festive,Mid Income,5.6,2024-08-23
PROD06941,Veniam Snack,Grocery,13091.42,7060.28,46.07,20,7.3,East,Festive,Mid Income,12.63,2025-03-19
PROD06942,Corporis Jeans,Apparel,19583.73,16248.45,17.03,22,27.79,North,Non-Festive,Mid Income,7.33,2024-08-21
PROD06943,Ratione Jeans,Apparel,26042.92,17429.13,33.08,25,24.08,West Bengal,Festive,High Income,11.37,2024-06-05
PROD06944,Quaerat Rice,Grocery,21857.78,15082.99,30.99,11,12.6,Karnataka,Non-Festive,Low Income,2.04,2025-03-04
PROD06945,Dicta Rice,Electronics,4754.45,3601.09,24.26,23,23.33,South,Festive,High Income,6.59,2024-05-15
PROD06946,Quisquam Oil,Electronics,22896.23,15546.76,32.1,18,5.72,West Bengal,Festive,High Income,2.28,2024-05-03
PROD06947,Harum Shirt,Grocery,36044.63,23372.4,35.16,20,25.2,Central,Festive,High Income,0.5,2024-06-24
PROD06948,Rerum Shirt,Grocery,41017.85,22050.97,46.24,23,14.72,North,Festive,Low Income,10.47,2025-03-23
PROD06949,Nihil Snack,Apparel,22032.97,13211.37,40.04,24,11.62,South,Non-Festive,Low Income,3.6,2025-03-30
PROD06950,Ab Snack,Apparel,49690.28,40794.91,17.9,23,10.26,Central,Non-Festive,High Income,8.65,2025-03-17
PROD06951,Fugiat TV,Grocery,42158.63,33049.38,21.61,18,15.32,Maharashtra,Festive,Mid Income,4.62,2024-10-21
PROD06952,Magnam Snack,Grocery,10847.71,5946.41,45.18,20,21.31,West Bengal,Non-Festive,High Income,13.1,2025-02-17
PROD06953,Architecto Shirt,Apparel,22892.83,19791.74,13.55,15,24.86,Maharashtra,Non-Festive,Low Income,11.4,2024-08-14
PROD06954,Et Shoes,Grocery,14843.65,12432.69,16.24,16,5.48,South,Non-Festive,High Income,5.28,2024-12-16
PROD06955,Maiores Snack,Grocery,27556.97,18061.92,34.46,18,28.52,West,Festive,Mid Income,4.67,2024-05-20
PROD06956,In Laptop,Grocery,11283.53,10658.54,5.54,26,25.93,Maharashtra,Festive,High Income,2.79,2024-10-21
PROD06957,Ipsum Snack,Apparel,1857.94,1126.66,39.36,23,28.98,North,Festive,Low Income,5.37,2024-12-24
PROD06958,Unde Rice,Grocery,45228.65,23781.94,47.42,21,11.43,Tamil Nadu,Festive,Mid Income,7.07,2025-01-26
PROD06959,At Shirt,Apparel,26036.06,17663.41,32.16,24,9.0,Tamil Nadu,Festive,Low Income,11.19,2024-06-07
PROD06960,Ea Shirt,Electronics,45756.61,44103.95,3.61,18,26.87,East,Festive,Mid Income,14.42,2024-06-05
PROD06961,Fugiat Oil,Grocery,5995.76,5280.7,11.93,17,5.46,Tamil Nadu,Non-Festive,High Income,3.93,2025-03-31
PROD06962,Ducimus Mixer,Apparel,7658.98,7285.57,4.88,22,15.39,East,Non-Festive,High Income,11.93,2024-06-15
PROD06963,Eaque Jeans,Electronics,11401.55,9639.45,15.45,15,15.74,North,Non-Festive,Mid Income,4.8,2024-05-15
PROD06964,Et Oil,Apparel,22910.24,12147.58,46.98,19,10.65,Central,Non-Festive,Mid Income,6.06,2024-11-28
PROD06965,Magni Snack,Electronics,44012.1,36107.38,17.96,18,10.79,Delhi,Festive,Low Income,8.22,2025-01-25
PROD06966,Explicabo Laptop,Electronics,32555.55,29554.5,9.22,21,21.68,North,Festive,High Income,6.82,2024-11-08
PROD06967,Ipsa Oil,Apparel,2844.74,1903.75,33.08,19,12.99,West Bengal,Festive,Mid Income,4.64,2024-06-01
PROD06968,Asperiores Shoes,Apparel,20419.05,11234.07,44.98,24,7.59,Karnataka,Non-Festive,Low Income,0.43,2025-04-09
PROD06969,Vel Rice,Apparel,36190.4,35566.22,1.72,31,13.45,North,Non-Festive,Mid Income,12.0,2025-02-05
PROD06970,Quisquam Laptop,Electronics,16187.08,10777.2,33.42,18,17.51,Maharashtra,Non-Festive,High Income,7.23,2024-10-12
PROD06971,Ipsam Mixer,Apparel,24678.82,21111.62,14.45,14,6.03,West,Festive,High Income,2.81,2025-04-05
PROD06972,Dolore Shoes,Electronics,35600.39,28941.86,18.7,26,29.77,Delhi,Non-Festive,Low Income,9.37,2024-05-29
PROD06973,Ipsa Shoes,Electronics,48252.76,42528.88,11.86,20,22.7,West,Non-Festive,High Income,11.6,2024-09-18
PROD06974,In Rice,Apparel,16727.35,9149.1,45.3,19,7.83,West,Non-Festive,Low Income,10.31,2025-04-19
PROD06975,Occaecati Laptop,Electronics,37244.44,20744.74,44.3,15,6.08,West,Festive,Mid Income,8.41,2024-10-23
PROD06976,Laborum TV,Electronics,37395.42,26087.03,30.24,21,29.78,Delhi,Festive,Low Income,2.85,2025-04-17
PROD06977,Blanditiis Snack,Apparel,27180.84,26962.3,0.8,23,20.65,North,Non-Festive,Mid Income,3.96,2025-01-17
PROD06978,Corporis Laptop,Grocery,40686.89,21430.26,47.33,20,20.0,South,Non-Festive,High Income,1.52,2025-03-13
PROD06979,Voluptas Laptop,Grocery,26852.21,20576.68,23.37,18,10.55,Maharashtra,Festive,High Income,3.34,2024-10-25
PROD06980,Animi Shoes,Electronics,31287.45,23638.59,24.45,22,26.87,East,Non-Festive,High Income,2.82,2024-10-24
PROD06981,Nostrum Shoes,Grocery,41877.38,25692.8,38.65,30,6.75,Maharashtra,Non-Festive,Low Income,13.75,2025-03-31
PROD06982,Dolor Shirt,Grocery,23865.65,16542.39,30.69,21,24.15,East,Non-Festive,Low Income,1.67,2024-06-08
PROD06983,Maiores Shirt,Apparel,23949.98,22496.17,6.07,22,8.34,Delhi,Festive,Mid Income,14.15,2024-05-31
PROD06984,Deserunt Jeans,Apparel,29592.85,28033.88,5.27,16,25.07,South,Festive,Mid Income,2.14,2025-01-09
PROD06985,Laboriosam Shirt,Apparel,40229.31,35157.68,12.61,18,10.36,North,Festive,Low Income,8.72,2025-01-28
PROD06986,Et Jeans,Electronics,6446.59,6219.09,3.53,24,29.37,Central,Festive,Low Income,2.85,2024-09-01
PROD06987,Cum Laptop,Apparel,38583.73,22514.0,41.65,25,10.08,West Bengal,Festive,Low Income,9.86,2024-05-12
PROD06988,Veritatis Shirt,Grocery,14808.48,14516.34,1.97,18,20.02,Central,Non-Festive,High Income,12.46,2024-10-18
PROD06989,Fugit TV,Apparel,3644.56,1920.72,47.3,23,26.7,Maharashtra,Non-Festive,High Income,1.39,2024-10-02
PROD06990,Ratione Rice,Electronics,39629.56,37427.78,5.56,21,15.83,South,Festive,High Income,14.26,2024-09-12
PROD06991,Voluptate Mixer,Grocery,7342.64,4193.99,42.88,8,16.79,Tamil Nadu,Festive,High Income,2.32,2024-09-01
PROD06992,Sapiente TV,Grocery,10741.8,9467.59,11.86,19,28.66,West,Festive,High Income,6.9,2024-05-02
PROD06993,Voluptatum Jeans,Grocery,35337.77,23663.32,33.04,13,6.81,North,Non-Festive,High Income,14.03,2024-07-15
PROD06994,Aliquid Phone,Apparel,28269.68,23433.91,17.11,27,17.81,Delhi,Festive,Low Income,13.22,2025-04-05
PROD06995,Amet Laptop,Electronics,46032.76,44484.23,3.36,17,15.02,South,Non-Festive,Low Income,1.59,2025-02-11
PROD06996,Cum Snack,Grocery,47721.29,30292.85,36.52,20,17.4,Delhi,Festive,High Income,9.29,2025-03-10
PROD06997,Soluta Phone,Grocery,15766.68,9397.98,40.39,29,12.35,South,Festive,Mid Income,11.97,2025-04-07
PROD06998,Ut TV,Apparel,16277.45,13846.09,14.94,25,6.79,West,Festive,High Income,11.22,2025-02-10
PROD06999,Eaque Jeans,Apparel,10566.11,6421.14,39.23,25,11.26,West,Non-Festive,Mid Income,3.7,2024-11-14
PROD07000,Ad Jeans,Electronics,25929.07,19997.92,22.87,22,5.53,East,Non-Festive,Low Income,5.14,2024-07-11
PROD07001,Amet Shirt,Electronics,18961.58,12045.32,36.48,12,8.08,North,Festive,High Income,3.75,2024-07-03
PROD07002,Aliquam Oil,Apparel,831.18,563.0,32.26,20,11.11,West Bengal,Non-Festive,Mid Income,9.78,2025-04-22
PROD07003,Nobis TV,Apparel,19808.27,10598.69,46.49,15,12.39,Maharashtra,Festive,Mid Income,7.39,2025-03-04
PROD07004,Esse Mixer,Grocery,3178.91,2657.57,16.4,14,14.4,Tamil Nadu,Festive,Low Income,13.93,2025-04-14
PROD07005,Eos Rice,Apparel,39972.3,37772.95,5.5,21,27.49,West,Festive,Low Income,4.5,2024-08-14
PROD07006,Consectetur Jeans,Apparel,46451.76,28143.29,39.41,27,19.14,North,Festive,Mid Income,11.33,2024-11-25
PROD07007,Commodi Shoes,Electronics,14861.61,8821.9,40.64,16,27.36,West Bengal,Non-Festive,High Income,1.59,2025-02-23
PROD07008,Voluptates Shirt,Grocery,32570.59,32145.37,1.31,27,6.6,East,Festive,Low Income,4.86,2025-04-27
PROD07009,Ex Jeans,Apparel,4517.2,4232.32,6.31,17,13.32,Central,Festive,High Income,7.55,2025-04-17
PROD07010,Id Shoes,Apparel,18239.84,10650.22,41.61,19,14.65,North,Festive,Mid Income,3.6,2024-09-19
PROD07011,Quod Mixer,Apparel,28838.06,20177.91,30.03,20,6.5,Tamil Nadu,Non-Festive,High Income,11.6,2024-06-20
PROD07012,Eaque Shirt,Grocery,5298.21,4098.62,22.64,11,28.07,Central,Non-Festive,Low Income,11.19,2025-01-29
PROD07013,Iste Shoes,Apparel,18919.28,11098.95,41.34,14,12.19,South,Non-Festive,Mid Income,12.91,2024-10-13
PROD07014,Et Rice,Apparel,47766.54,41891.14,12.3,27,24.54,West,Non-Festive,Mid Income,8.42,2024-07-05
PROD07015,Facere Snack,Electronics,8387.53,7025.07,16.24,19,16.69,Delhi,Non-Festive,Low Income,6.63,2024-08-19
PROD07016,Aperiam Snack,Grocery,31049.46,19040.79,38.68,13,16.23,West Bengal,Non-Festive,Low Income,2.0,2025-01-31
PROD07017,Esse Phone,Electronics,41684.06,29365.74,29.55,18,26.2,Maharashtra,Non-Festive,Low Income,11.31,2025-02-22
PROD07018,Placeat Shirt,Apparel,38581.43,34560.89,10.42,24,13.36,Maharashtra,Non-Festive,Low Income,8.76,2024-10-01
PROD07019,Eos Shoes,Grocery,38591.96,21341.71,44.7,23,6.02,Delhi,Non-Festive,High Income,0.46,2024-05-04
PROD07020,Voluptatum Jeans,Grocery,3050.22,1533.74,49.72,21,17.92,West,Non-Festive,High Income,2.22,2024-07-28
PROD07021,Recusandae TV,Apparel,48682.73,45164.13,7.23,20,10.95,West,Festive,Low Income,3.45,2024-11-19
PROD07022,Alias TV,Apparel,36384.51,30990.18,14.83,23,13.62,West Bengal,Festive,Low Income,11.66,2025-02-07
PROD07023,Necessitatibus TV,Electronics,47721.61,29838.82,37.47,12,13.96,North,Non-Festive,Low Income,14.24,2024-09-06
PROD07024,Ea Laptop,Apparel,48965.01,45942.43,6.17,25,27.24,West,Festive,Low Income,12.59,2025-01-08
PROD07025,Quasi Shoes,Electronics,17914.44,13753.19,23.23,16,26.72,Maharashtra,Non-Festive,Low Income,11.41,2024-08-18
PROD07026,Magnam Phone,Apparel,27214.78,24242.53,10.92,27,28.35,West,Non-Festive,Mid Income,4.91,2024-10-26
PROD07027,Nostrum Shirt,Grocery,36500.32,24375.15,33.22,28,19.4,Karnataka,Festive,Mid Income,6.28,2025-01-20
PROD07028,Molestias Shirt,Apparel,42469.28,34829.28,17.99,19,19.85,Delhi,Non-Festive,High Income,12.83,2024-09-23
PROD07029,Quas Snack,Electronics,48550.28,27961.0,42.41,17,17.28,Tamil Nadu,Festive,Mid Income,7.55,2024-07-22
PROD07030,Aut Mixer,Grocery,48725.36,37560.69,22.91,21,23.36,Central,Non-Festive,Low Income,12.55,2024-12-28
PROD07031,Blanditiis Snack,Electronics,16454.92,12040.77,26.83,20,28.07,West,Non-Festive,Low Income,9.19,2024-05-13
PROD07032,Aut Jeans,Apparel,34055.86,18918.09,44.45,25,5.64,West,Non-Festive,High Income,6.91,2024-06-15
PROD07033,Assumenda TV,Electronics,7431.94,4575.94,38.43,22,11.83,West Bengal,Non-Festive,Low Income,5.57,2025-04-04
PROD07034,Ab Rice,Grocery,40545.16,24147.81,40.44,18,6.29,South,Non-Festive,High Income,0.17,2025-02-01
PROD07035,Architecto Phone,Grocery,8059.1,8008.75,0.62,16,13.51,West Bengal,Non-Festive,Mid Income,14.84,2024-08-09
PROD07036,Sed TV,Grocery,44544.95,29903.75,32.87,20,26.2,Delhi,Non-Festive,High Income,13.15,2024-09-12
PROD07037,Ut Phone,Grocery,48957.09,37551.35,23.3,21,17.07,Karnataka,Non-Festive,High Income,0.26,2024-05-25
PROD07038,Cumque Jeans,Grocery,4408.78,2460.77,44.18,18,27.26,North,Non-Festive,Mid Income,4.22,2025-02-20
PROD07039,Numquam Mixer,Apparel,25666.72,25175.66,1.91,17,26.5,North,Non-Festive,Low Income,4.55,2025-03-02
PROD07040,Tempore Rice,Electronics,13310.11,7688.32,42.24,22,8.54,North,Non-Festive,Mid Income,5.02,2024-08-06
PROD07041,Impedit Shoes,Apparel,23554.71,21958.89,6.77,19,12.09,Karnataka,Non-Festive,Low Income,4.38,2025-03-24
PROD07042,Saepe Mixer,Electronics,14759.36,10391.72,29.59,22,18.88,Central,Non-Festive,High Income,13.84,2024-08-18
PROD07043,Nihil Mixer,Grocery,3375.79,2149.48,36.33,21,14.15,South,Festive,High Income,10.34,2024-12-21
PROD07044,Unde Phone,Apparel,19767.03,17814.57,9.88,26,20.48,Maharashtra,Festive,Low Income,8.94,2024-06-14
PROD07045,Blanditiis Oil,Grocery,10308.03,9448.9,8.33,19,19.92,East,Non-Festive,Low Income,6.48,2025-02-26
PROD07046,Accusantium Phone,Grocery,27509.55,18124.84,34.11,15,5.8,Maharashtra,Festive,High Income,10.4,2025-02-09
PROD07047,Dicta Rice,Electronics,34059.77,31212.01,8.36,12,14.95,Tamil Nadu,Non-Festive,High Income,9.29,2025-04-28
PROD07048,Et Mixer,Electronics,20324.83,15111.15,25.65,23,16.23,Delhi,Festive,Low Income,2.64,2024-08-01
PROD07049,Harum Rice,Grocery,10261.63,8914.69,13.13,24,27.25,North,Non-Festive,High Income,4.5,2024-11-29
